1.13000000E+2	1.12000000E-6	7.77950007E+2	7.85996749E+2	-4.44286639E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.14000000E+2	1.13000000E-6	7.77950007E+2	7.85996751E+2	-4.29441257E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.15000000E+2	1.14000000E-6	7.77950008E+2	7.85996751E+2	-4.15990142E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.16000000E+2	1.15000000E-6	7.77950008E+2	7.85996752E+2	-4.03043492E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.17000000E+2	1.16000000E-6	7.77950009E+2	7.85996750E+2	-3.88440700E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.18000000E+2	1.17000000E-6	7.77950008E+2	7.85996750E+2	-3.89810111E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.19000000E+2	1.18000000E-6	7.77950009E+2	7.85996750E+2	-3.82899593E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.20000000E+2	1.19000000E-6	7.77950010E+2	7.85996749E+2	-3.79421915E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.21000000E+2	1.20000000E-6	7.77950010E+2	7.85996749E+2	-3.80768246E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.22000000E+2	1.21000000E-6	7.77950011E+2	7.85996751E+2	-3.84685025E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.23000000E+2	1.22000000E-6	7.77950009E+2	7.85996751E+2	-3.73497870E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.24000000E+2	1.23000000E-6	7.77950009E+2	7.85996750E+2	-3.90450639E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.25000000E+2	1.24000000E-6	7.77950009E+2	7.85996749E+2	-4.00469682E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.26000000E+2	1.25000000E-6	7.77950009E+2	7.85996749E+2	-4.00442154E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.27000000E+2	1.26000000E-6	7.77950009E+2	7.85996749E+2	-4.11343991E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.28000000E+2	1.27000000E-6	7.77950009E+2	7.85996750E+2	-4.41430682E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.29000000E+2	1.28000000E-6	7.77950008E+2	7.85996751E+2	-4.42848994E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.30000000E+2	1.29000000E-6	7.77950009E+2	7.85996752E+2	-4.46099311E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.31000000E+2	1.30000000E-6	7.77950009E+2	7.85996750E+2	-4.75312832E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.32000000E+2	1.31000000E-6	7.77950008E+2	7.85996751E+2	-4.78324313E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.33000000E+2	1.32000000E-6	7.77950008E+2	7.85996750E+2	-4.89589073E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.34000000E+2	1.33000000E-6	7.77950007E+2	7.85996750E+2	-4.84076127E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.35000000E+2	1.34000000E-6	7.77950007E+2	7.85996750E+2	-4.97151640E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.36000000E+2	1.35000000E-6	7.77950008E+2	7.85996749E+2	-5.10550277E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.37000000E+2	1.36000000E-6	7.77950009E+2	7.85996750E+2	-5.10220786E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.38000000E+2	1.37000000E-6	7.77950010E+2	7.85996749E+2	-5.04484338E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.39000000E+2	1.38000000E-6	7.77950008E+2	7.85996749E+2	-4.95698327E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.40000000E+2	1.39000000E-6	7.77950008E+2	7.85996749E+2	-5.16667970E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.41000000E+2	1.40000000E-6	7.77950010E+2	7.85996750E+2	-4.95796252E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.42000000E+2	1.41000000E-6	7.77950008E+2	7.85996750E+2	-4.84656356E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.43000000E+2	1.42000000E-6	7.77950008E+2	7.85996750E+2	-4.69659784E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.44000000E+2	1.43000000E-6	7.77950011E+2	7.85996752E+2	-4.67700610E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.45000000E+2	1.44000000E-6	7.77950009E+2	7.85996751E+2	-4.55832456E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.46000000E+2	1.45000000E-6	7.77950007E+2	7.85996751E+2	-4.37630777E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.47000000E+2	1.46000000E-6	7.77950008E+2	7.85996751E+2	-4.21415870E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.48000000E+2	1.47000000E-6	7.77950008E+2	7.85996750E+2	-4.19674885E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.49000000E+2	1.48000000E-6	7.77950007E+2	7.85996751E+2	-3.94531717E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.50000000E+2	1.49000000E-6	7.77950008E+2	7.85996751E+2	-3.91003126E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.51000000E+2	1.50000000E-6	7.77950007E+2	7.85996749E+2	-3.87269135E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.52000000E+2	1.51000000E-6	7.77950008E+2	7.85996749E+2	-3.88474471E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
1.53000000E+2	1.52000000E-6	7.77950008E+2	7.85996750E+2	-3.79764303E-10	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0	0.00000000E+0
